Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
2896,9,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 7),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-3-10.0x,,,Unknown,9/6/2014 0:20,3,1,5,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,813.043,1243.5535,813.043,1243.5535,0.653806209,381,571,381,571,0.667250438,2.133971129,2.177852014,2.133971129,2.177852014,381,571,0.233520782,0.584062793,12.86084677,12.87603908,12.81668333,12.8277,12.90408333,12.90408333,0.0874,0.076383333,0.045471212,0.038025347,9.611883245,21.35061362,0,0,FALSE,0.99882011,FALSE,0.001938952,N/A,12.81889246,12.90192433,0.083031868,12.8211016,12.89976533,0.078663737,0,1.336025766,1.725222435,1,N/A,9,6,,TRUE
2897,9,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 7),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-3-10.0x,,,Unknown,9/6/2014 0:20,3,1,5,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,1243.5535,N/A,1243.5535,N/A,N/A,571,N/A,571,N/A,N/A,2.177852014,N/A,2.177852014,0,571,N/A,0.584062793,N/A,12.87603908,N/A,12.8277,N/A,12.90408333,N/A,0.076383333,N/A,0.038025347,N/A,21.35061362,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
3050,10,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 8),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-4-10.0x,,,Unknown,9/6/2014 0:53,3,1,6,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,497.5805,N/A,497.5805,N/A,N/A,381,N/A,381,N/A,N/A,1.305985564,N/A,1.305985564,N/A,381,N/A,0.23988737,N/A,12.86250073,N/A,12.83661667,N/A,12.88045,N/A,0.043833333,N/A,0.021716521,N/A,8.470196068,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.83887593,12.87973285,0.04085692,12.84113519,12.8790157,0.037880506,0,1.020195182,1.132334243,1,N/A,5,4,,TRUE
3226,10,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 8),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-4-10.0x,,,Unknown,9/6/2014 0:53,3,1,6,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,722.886,497.5805,722.886,497.5805,1.452802109,381,381,381,381,1,1.897338583,1.305985564,1.897338583,1.305985564,381,381,0.174081446,0.23988737,13.36029167,12.86250073,13.33391667,12.83661667,13.40776667,12.88045,0.07385,0.043833333,0.024604371,0.021716521,6.013799246,8.470196068,0,0,FALSE,1.038700945,FALSE,0.002383204,N/A,13.33603222,13.40670889,0.070676671,13.33814777,13.40565111,0.067503342,0,1.861436092,3.00164582,1,N/A,8,4,,TRUE
3227,10,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 8),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_Broth-4-10.0x,,,Unknown,9/6/2014 0:53,3,1,6,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,497.5805,N/A,497.5805,N/A,N/A,381,N/A,381,N/A,N/A,1.305985564,N/A,1.305985564,0,381,N/A,0.23988737,N/A,12.86250073,N/A,12.83661667,N/A,12.88045,N/A,0.043833333,N/A,0.021716521,N/A,8.470196068,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
3380,11,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 11),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Filtrate-1-10.0x,,,Unknown,9/6/2014 2:35,3,1,4,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,2065.9815,N/A,2065.9815,N/A,N/A,571,N/A,571,N/A,N/A,3.618181261,N/A,3.618181261,N/A,571,N/A,0.566651933,N/A,12.87592838,N/A,12.80455,N/A,12.93893333,N/A,0.134383333,N/A,0.096201807,N/A,11.86200405,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.80612526,12.93791013,0.131784867,12.80770052,12.93688692,0.1291864,0,1.296038721,1.622214279,1,N/A,14,12,,TRUE
3556,11,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 11),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Filtrate-1-10.0x,,,Unknown,9/6/2014 2:35,3,1,4,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,239.9385,2065.9815,239.9385,2065.9815,0.116137778,286,571,286,571,0.500875657,0.838945804,3.618181261,0.838945804,3.618181261,286,571,0.081753552,0.566651933,13.20338333,12.87592838,13.18276667,12.80455,13.21395,12.93893333,0.031183333,0.134383333,0.013182024,0.096201807,3.635594931,11.86200405,0,0,FALSE,1.02543156,FALSE,0.001716826,N/A,13.18428196,13.21342167,0.029139702,13.18579726,13.21289333,0.02709607,0,0.762764769,0.54076891,1,N/A,4,3,,TRUE
3557,11,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 11),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Filtrate-1-10.0x,,,Unknown,9/6/2014 2:35,3,1,4,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,2065.9815,N/A,2065.9815,N/A,N/A,571,N/A,571,N/A,N/A,3.618181261,N/A,3.618181261,0,571,N/A,0.566651933,N/A,12.87592838,N/A,12.80455,N/A,12.93893333,N/A,0.134383333,N/A,0.096201807,N/A,11.86200405,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
3710,12,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 12),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-1-10.0x,,,Unknown,9/6/2014 3:09,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,1538.5745,N/A,1538.5745,N/A,N/A,476,N/A,476,N/A,N/A,3.23229937,N/A,3.23229937,N/A,476,N/A,0.702076741,N/A,12.88145231,N/A,12.83281667,N/A,12.95086667,N/A,0.11805,N/A,0.052522288,N/A,14.89542631,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.83419665,12.94828625,0.114089596,12.83557663,12.94570582,0.110129193,0,1.351665142,1.697699804,1,N/A,12,7,,TRUE
3886,12,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 12),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-1-10.0x,,,Unknown,9/6/2014 3:09,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,261.747,1538.5745,261.747,1538.5745,0.170123059,286,476,286,476,0.600840336,0.915199301,3.23229937,0.915199301,3.23229937,286,476,0.080326428,0.702076741,13.64103333,12.88145231,13.62958333,12.83281667,13.66393333,12.95086667,0.03435,0.11805,0.014297513,0.052522288,7.645649886,14.89542631,0,0,FALSE,1.058967033,FALSE,0.001850288,N/A,13.63015583,13.66220981,0.032053974,13.63072833,13.66048628,0.029757947,0,1.473407202,1.887719298,1,N/A,4,3,,TRUE
3887,12,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 12),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-1-10.0x,,,Unknown,9/6/2014 3:09,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,1538.5745,N/A,1538.5745,N/A,N/A,476,N/A,476,N/A,N/A,3.23229937,N/A,3.23229937,0,476,N/A,0.702076741,N/A,12.88145231,N/A,12.83281667,N/A,12.95086667,N/A,0.11805,N/A,0.052522288,N/A,14.89542631,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
4040,13,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 13),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-2-10.0x,,,Unknown,9/6/2014 3:43,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,715.9275,N/A,715.9275,N/A,N/A,286,N/A,286,N/A,N/A,2.503243007,N/A,2.503243007,N/A,286,N/A,0.454978901,N/A,12.87306219,N/A,12.83393333,N/A,12.90733333,N/A,0.0734,N/A,0.049520614,N/A,8.466390799,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.83553644,12.90654934,0.071012904,12.83713954,12.90576535,0.068625807,0,1.17843289,1.405633666,1,N/A,8,7,,TRUE
4216,13,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 13),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-2-10.0x,,,Unknown,9/6/2014 3:43,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,716.6075,715.9275,716.6075,715.9275,1.000949817,381,286,381,286,1.332167832,1.88085958,2.503243007,1.88085958,2.503243007,381,286,0.20493433,0.454978901,12.86220659,12.87306219,12.84458333,12.83393333,12.91775,12.90733333,0.073166667,0.0734,0.031375,0.049520614,6.905489646,8.466390799,0,0,FALSE,0.99915672,FALSE,0.002826679,N/A,12.84511667,12.91566118,0.070544518,12.84565,12.91357237,0.067922368,0,3.48081501,6.075246711,1,N/A,8,5,,TRUE
4217,13,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 13),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-2-10.0x,,,Unknown,9/6/2014 3:43,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,715.9275,N/A,715.9275,N/A,N/A,286,N/A,286,N/A,N/A,2.503243007,N/A,2.503243007,0,286,N/A,0.454978901,N/A,12.87306219,N/A,12.83393333,N/A,12.90733333,N/A,0.0734,N/A,0.049520614,N/A,8.466390799,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
4370,14,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 14),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-3-10.0x,,,Unknown,9/6/2014 4:17,3,1,3,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,718.379,N/A,718.379,N/A,N/A,571,N/A,571,N/A,N/A,1.25810683,N/A,1.25810683,N/A,571,N/A,0.416300399,N/A,12.87053141,N/A,12.83883333,N/A,12.89138333,N/A,0.05255,N/A,0.031520163,N/A,13.06459557,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.83989647,12.89034349,0.050447016,12.84095961,12.88930364,0.048344033,0,0.822858227,0.633774746,1,N/A,6,6,,TRUE
4546,14,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 14),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-3-10.0x,,,Unknown,9/6/2014 4:17,3,1,3,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,900.8525,718.379,900.8525,718.379,1.254007286,286,571,286,571,0.500875657,3.149833916,1.25810683,3.149833916,1.25810683,286,571,0.30719765,0.416300399,12.87635332,12.87053141,12.80685,12.83883333,12.91221667,12.89138333,0.105366667,0.05255,0.084127193,0.031520163,7.01352129,13.06459557,0,0,FALSE,1.000452344,FALSE,0.001716826,N/A,12.80845311,12.91169667,0.103243561,12.81005621,12.91117667,0.101120456,0,0.711891399,0.426030259,1,N/A,11,10,,TRUE
4547,14,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 14),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-3-10.0x,,,Unknown,9/6/2014 4:17,3,1,3,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,718.379,N/A,718.379,N/A,N/A,571,N/A,571,N/A,N/A,1.25810683,N/A,1.25810683,0,571,N/A,0.416300399,N/A,12.87053141,N/A,12.83883333,N/A,12.89138333,N/A,0.05255,N/A,0.031520163,N/A,13.06459557,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
4700,15,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 15),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Filtrate-4-10.0x,,,Unknown,9/6/2014 4:51,3,1,4,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,1256.6395,N/A,1256.6395,N/A,N/A,476,N/A,476,N/A,N/A,2.63999895,N/A,2.63999895,N/A,476,N/A,0.51315296,N/A,12.86391314,N/A,12.79681667,N/A,12.89711667,N/A,0.1003,N/A,0.085703936,N/A,16.35273363,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.79765993,12.89650032,0.098840394,12.79850319,12.89588398,0.097380787,0,0.620155019,0.235063176,1,N/A,11,11,,TRUE
4876,15,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 15),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Filtrate-4-10.0x,,,Unknown,9/6/2014 4:51,3,1,4,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,574.36,1256.6395,574.36,1256.6395,0.457060279,381,476,381,476,0.800420168,1.507506562,2.63999895,1.507506562,2.63999895,381,476,0.19604547,0.51315296,12.83733333,12.86391314,12.81708333,12.79681667,12.88725,12.89711667,0.070166667,0.1003,0.016845355,0.085703936,7.049204824,16.35273363,0,0,FALSE,0.99793377,FALSE,0.002116746,N/A,12.81809766,12.88526479,0.067167127,12.81911199,12.88327958,0.064167588,0,1.745900286,2.521562097,1,N/A,8,3,,TRUE
4877,15,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 15),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Filtrate-4-10.0x,,,Unknown,9/6/2014 4:51,3,1,4,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,1256.6395,N/A,1256.6395,N/A,N/A,476,N/A,476,N/A,N/A,2.63999895,N/A,2.63999895,0,476,N/A,0.51315296,N/A,12.86391314,N/A,12.79681667,N/A,12.89711667,N/A,0.1003,N/A,0.085703936,N/A,16.35273363,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
5030,16,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 16),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-4-10.0x,,,Unknown,9/6/2014 5:25,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,963.362,N/A,963.362,N/A,N/A,381,N/A,381,N/A,N/A,2.528509186,N/A,2.528509186,N/A,381,N/A,0.546926765,N/A,12.8577,N/A,12.79375,N/A,12.93076667,N/A,0.137016667,N/A,0.021011518,N/A,11.31262233,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.79588895,12.92868119,0.132792246,12.79802789,12.92659572,0.128567825,0,1.074178808,1.154571621,1,N/A,14,3,,TRUE
5206,16,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 16),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-4-10.0x,,,Unknown,9/6/2014 5:25,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,603.144,963.362,603.144,963.362,0.626082407,571,381,571,381,1.498687664,1.056294221,2.528509186,1.056294221,2.528509186,571,381,0.227551362,0.546926765,12.85768138,12.8577,12.83638333,12.79375,12.87853333,12.93076667,0.04215,0.137016667,0.01691646,0.021011518,9.181732159,11.31262233,0,0,FALSE,0.999998552,FALSE,0.003048998,N/A,12.83744814,12.87540285,0.037954716,12.83851294,12.87227237,0.033759431,0,0.93706718,0.75948927,1,N/A,5,4,,TRUE
5207,16,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 16),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-4-10.0x,,,Unknown,9/6/2014 5:25,3,1,1,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,963.362,N/A,963.362,N/A,N/A,381,N/A,381,N/A,N/A,2.528509186,N/A,2.528509186,0,381,N/A,0.546926765,N/A,12.8577,N/A,12.79375,N/A,12.93076667,N/A,0.137016667,N/A,0.021011518,N/A,11.31262233,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
5360,17,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 17),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-5-10.0x,,,Unknown,9/6/2014 5:59,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,TRUE,dtdpglu.dtdpglu_1.Heavy,80,,N/A,579.0 / 331.0,N/A,N/A,dtdpglu,uM,FALSE,FALSE,,,N/A,1,N/A,N/A,13.2,N/A,Baseline,N/A,547.718,N/A,547.718,N/A,N/A,667,N/A,667,N/A,N/A,0.821166417,N/A,0.821166417,N/A,667,N/A,0.288139102,N/A,12.83865,N/A,12.828,N/A,12.85996667,N/A,0.031966667,N/A,0.012771069,N/A,12.99736811,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,12.8285325,12.85809439,0.029561886,12.829065,12.85622211,0.027157105,0,1.46092839,1.833292151,1,N/A,4,3,,TRUE
5536,17,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 17),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-5-10.0x,,,Unknown,9/6/2014 5:59,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_1.Light,256,,,563.0 / 321.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,Baseline,Baseline,664.745,547.718,664.745,547.718,1.21366287,667,667,667,667,1,0.99661919,0.821166417,0.99661919,0.821166417,667,667,0.215286684,0.288139102,12.85996667,12.83865,12.80668333,12.828,12.87038333,12.85996667,0.0637,0.031966667,0.010541667,0.012771069,11.46333392,12.99736811,0,0,FALSE,1.001660351,FALSE,0.002383204,N/A,12.81042789,12.8698625,0.059434605,12.81417246,12.86934167,0.055169211,0,0.59987968,0.204720201,1,N/A,7,3,,TRUE
5537,17,C:\Users\dmccloskey-sbrg\Analyst\Data\14082602\140826_genomatica01.wiff (sample 17),140820_0_MicroAerobicControlFermentorGenomaticaEcoliGlcM9_25uL_Broth-5-10.0x,,,Unknown,9/6/2014 5:59,3,1,2,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,dtdpglu.dtdpglu_2.Light,257,,,563.0 / 79.0,579.0 / 331.0,dtdpglu.dtdpglu_1.Heavy,dtdpglu,uM,FALSE,FALSE,,,,N/A,1,N/A,13.2,13.2,N/A,Baseline,N/A,547.718,N/A,547.718,N/A,N/A,667,N/A,667,N/A,N/A,0.821166417,N/A,0.821166417,0,667,N/A,0.288139102,N/A,12.83865,N/A,12.828,N/A,12.85996667,N/A,0.031966667,N/A,0.012771069,N/A,12.99736811,N/A,0,FALSE,N/A,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,TRUE
