experiment_id,experiment_type,experiment_type_name,used_,comment_,growth_rate,growth_rate_r2,growth_rate_units,time_label,date_and_time,time_hrs,sample_name_short,time_point,sample_label,data_raw,data_corrected,data_type,data_type_units,data_type_reference
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 6:52,84.18933333,OxicEvo04gndEcoliGlcM9_Broth-4,,,0.078,0.275915827,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:13,84.54577083,OxicEvo04gndEcoliGlcM9_Broth-4,,,0.1023,0.361874219,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:35,84.90221194,OxicEvo04gndEcoliGlcM9_Broth-4,,,0.1455,0.514689138,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:56,85.258615,OxicEvo04gndEcoliGlcM9_Broth-4,,,0.189,0.668565272,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.835456957,0.998041912,mmol*gDCW-1*hr-1,140711,7/14/2014 8:13,85.53690333,OxicEvo04gndEcoliGlcM9_Broth-4,0,,0.2381,0.842250748,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 6:51,84.16619694,OxicEvo04EcoliGlcM9_Broth-3,,,0.038,0.134420531,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:22,84.68926222,OxicEvo04EcoliGlcM9_Broth-3,,,0.0621,0.219671447,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:53,85.21236472,OxicEvo04EcoliGlcM9_Broth-3,,,0.1062,0.37567001,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 8:21,85.67649,OxicEvo04EcoliGlcM9_Broth-3,,,0.175,0.619041919,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.996779483,0.999073587,mmol*gDCW-1*hr-1,140711,7/14/2014 8:38,85.94959194,OxicEvo04EcoliGlcM9_Broth-3,0,,0.2182,0.771856838,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:01,84.34245139,OxicEvo04EcoliGlcM9_Broth-4,,,0.0473,0.167318187,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 7:33,84.86551028,OxicEvo04EcoliGlcM9_Broth-4,,,0.077,0.272378444,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 8:06,85.41896639,OxicEvo04EcoliGlcM9_Broth-4,,,0.1328,0.469764382,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 8:23,85.70721694,OxicEvo04EcoliGlcM9_Broth-4,,,0.1784,0.631069019,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.955749098,0.999257761,mmol*gDCW-1*hr-1,140711,7/14/2014 8:39,85.9800075,OxicEvo04EcoliGlcM9_Broth-4,0,,0.2213,0.782822724,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 8:55,86.24685111,OxicEvo04tpiAEcoliGlcM9_Broth-1,,,0.0945,0.334282636,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 9:42,87.019975,OxicEvo04tpiAEcoliGlcM9_Broth-1,,,0.1107,0.391588231,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 10:28,87.79302972,OxicEvo04tpiAEcoliGlcM9_Broth-1,,,0.1213,0.429084484,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.145610895,1,mmol*gDCW-1*hr-1,140711,7/14/2014 11:15,88.56612972,OxicEvo04tpiAEcoliGlcM9_Broth-1,0,,0.1334,0.471886811,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 9:43,87.04708805,OxicEvo04tpiAEcoliGlcM9_Broth-2,,,0.0926,0.32756161,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 8:57,86.27398583,OxicEvo04tpiAEcoliGlcM9_Broth-2,,,0.0915,0.323670489,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 10:30,87.82012556,OxicEvo04tpiAEcoliGlcM9_Broth-2,,,0.0986999,0.349139288,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.035279719,1,mmol*gDCW-1*hr-1,140711,7/14/2014 11:16,88.59321861,OxicEvo04tpiAEcoliGlcM9_Broth-2,0,,0.0981,0.347017213,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 9:00,86.32189667,OxicEvo04tpiAEcoliGlcM9_Broth-3,,,0.1113,0.39371066,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 9:46,87.09499917,OxicEvo04tpiAEcoliGlcM9_Broth-3,,,0.1244,0.44005037,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,,,,140711,7/14/2014 10:33,87.86807889,OxicEvo04tpiAEcoliGlcM9_Broth-3,,,0.1381,0.488512508,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,6,Phenomics_growthRate,TRUE,,0.135215623,1,mmol*gDCW-1*hr-1,140711,7/14/2014 11:19,88.64118583,OxicEvo04tpiAEcoliGlcM9_Broth-3,0,,0.1523,0.538743338,biomass,OD600,ALE1.1
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140708,7/8/2014 10:08,15.45152639,OxicEvo04sdhCadhBEcoliGlcM9_Broth-1,0,sdhB1,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140709,7/10/2014 5:56,35.25563833,OxicEvo04gndEcoliGlcM9_Broth-1,0,gndB1,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140708,7/8/2014 10:07,15.43668333,OxicEvo04sdhCadhBEcoliGlcM9_Broth-2,0,sdhB2,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140709,7/10/2014 5:55,35.24079639,OxicEvo04gndEcoliGlcM9_Broth-2,0,gndB2,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140708,7/8/2014 10:06,15.42216083,OxicEvo04sdhCadhBEcoliGlcM9_Broth-3,0,sdhB3,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140710,7/12/2014 6:24,59.715195,OxicEvo04EcoliGlcM9_Broth-1,0,Evo04B1,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140710,7/12/2014 6:23,59.70047139,OxicEvo04EcoliGlcM9_Broth-2,0,Evo04B2,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140710,7/12/2014 8:52,62.19666972,OxicEvo04sdhCadhBEcoliGlcM9_Broth-2,0,sdhB2,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 5:48,83.12961028,OxicEvo04pgiEcoliGlcM9_Broth-1,0,pgiB1,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 5:50,83.15299444,OxicEvo04pgiEcoliGlcM9_Broth-2,0,pgiB2,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 5:47,83.10588722,OxicEvo04pgiEcoliGlcM9_Broth-3,0,pgiB3,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 8:11,85.50878,OxicEvo04gndEcoliGlcM9_Broth-3,0,gndB3,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 8:13,85.53690333,OxicEvo04gndEcoliGlcM9_Broth-4,0,gndB4,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 8:38,85.94959194,OxicEvo04EcoliGlcM9_Broth-3,0,Evo04B3,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 8:39,85.9800075,OxicEvo04EcoliGlcM9_Broth-4,0,Evo04B4,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 11:15,88.56612972,OxicEvo04tpiAEcoliGlcM9_Broth-1,0,tpiAB1,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 11:16,88.59321861,OxicEvo04tpiAEcoliGlcM9_Broth-2,0,tpiAB2,,,endometabolome,,Aqueous acetonitrile filtration
Isotopomer_ALEsKOs01,5,Fluxomics,TRUE,,,,,140711,7/14/2014 11:19,88.64118583,OxicEvo04tpiAEcoliGlcM9_Broth-3,0,tpiAB3,,,endometabolome,,Aqueous acetonitrile filtration
