exp_type_id,experimentor_id,is_id,experiment_id,sample_id,sample_name_short,sample_name_abbreviation,date_label,sample_date,time_point,sample_condition,extraction_method_id,biological_material,sample_description,sample_replicate,sample concentration [g/l],is_added,is_added_units,reconstitution_volume,reconstitution_volume_units,calculated extracted biomass density,sample_replicate_biological,istechnical,growth_condition_short,growth_condition_long,media_short,media_long,isoxic,temperature,supplementation,od600,vcd,culture_density,mass before sampling [g],mass after sampling [g],mass sampled [g],culture_volume_sampled,cells,dcw,wcw,vcd_units,culture_density_units,culture_volume_sampled_units,dcw_units,wcw_units,final extracted sample concentration calculated [g/l],dilution volume calculated [ml],notes,acquisition_method_id,quantitation_method_id,sample_type,sample_label,ph,box,pos,filter,next_step,
4,2,5,ALEsKOs01,140715_0_OxicEvo04EcoliGlcM9_Broth-1,OxicEvo04EcoliGlc_Broth-1,OxicEvo04EcoliGlc,140715,7/15/2014 14:44,0,OxicEvo04EcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.315,,140718_McCloskey2013,141220,Unknown,evo04B1,7,10,23,,,
4,2,5,ALEsKOs01,140813_11_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Filtrate-1,OxicEvo04sdhCBEvo01EPEcoliGlc_Filtrate-1,OxicEvo04sdhCBEvo01EPEcoliGlc,140813,8/13/2014 14:47,11,OxicEvo04sdhCBEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo01_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe1EPF1,7,10,62,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,OxicEvo04sdhCBEvo02EPEcoliGlc,140814,8/14/2014 14:20,11,OxicEvo04sdhCBEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo02_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe2EPB1,7,10,63,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo02EPEcoliGlc,140814,8/14/2014 14:20,11,OxicEvo04sdhCBEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo02_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe2EPB2,7,10,64,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo02EPEcoliGlc,140814,8/14/2014 14:20,11,OxicEvo04sdhCBEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo02_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe2EPB3,7,10,65,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Filtrate-1,OxicEvo04sdhCBEvo02EPEcoliGlc_Filtrate-1,OxicEvo04sdhCBEvo02EPEcoliGlc,140814,8/14/2014 14:20,11,OxicEvo04sdhCBEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo02_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe2EPF1,7,10,66,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,OxicEvo04sdhCBEvo03EPEcoliGlc,140814,8/14/2014 14:41,11,OxicEvo04sdhCBEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe3EPB1,7,10,67,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,OxicEvo04sdhCBEvo03EPEcoliGlc,140814,8/14/2014 14:41,11,OxicEvo04sdhCBEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe3EPB2,7,10,68,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,OxicEvo04sdhCBEvo03EPEcoliGlc,140814,8/14/2014 14:41,11,OxicEvo04sdhCBEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe3EPB3,7,10,69,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Filtrate-1,OxicEvo04sdhCBEvo03EPEcoliGlc_Filtrate-1,OxicEvo04sdhCBEvo03EPEcoliGlc,140814,8/14/2014 14:41,11,OxicEvo04sdhCBEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_sdhC-sdhB_kan_Evo03_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,sdhe3EPF1,7,10,70,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo01EPEcoliGlc_Broth-1,OxicEvo04gndEvo01EPEcoliGlc,140812,8/12/2014 13:50,11,OxicEvo04gndEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo01_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde1EPB1,7,10,71,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-2,OxicEvo04gndEvo01EPEcoliGlc_Broth-2,OxicEvo04gndEvo01EPEcoliGlc,140812,8/12/2014 13:50,11,OxicEvo04gndEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo01_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde1EPB2,7,10,72,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Broth-3,OxicEvo04gndEvo01EPEcoliGlc_Broth-3,OxicEvo04gndEvo01EPEcoliGlc,140812,8/12/2014 13:50,11,OxicEvo04gndEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo01_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde1EPB3,7,10,73,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo01EPEcoliGlcM9_Filtrate-1,OxicEvo04gndEvo01EPEcoliGlc_Filtrate-1,OxicEvo04gndEvo01EPEcoliGlc,140812,8/12/2014 13:50,11,OxicEvo04gndEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo01_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde1EPF1,7,10,74,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo02EPEcoliGlc_Broth-1,OxicEvo04gndEvo02EPEcoliGlc,140812,8/12/2014 14:13,11,OxicEvo04gndEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo02_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde2EPB1,7,10,75,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,OxicEvo04gndEvo02EPEcoliGlc_Broth-2,OxicEvo04gndEvo02EPEcoliGlc,140812,8/12/2014 15:11,11,OxicEvo04gndEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo02_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde2EPB2,7,10,76,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,OxicEvo04gndEvo02EPEcoliGlc_Broth-3,OxicEvo04gndEvo02EPEcoliGlc,140812,8/12/2014 14:13,11,OxicEvo04gndEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo02_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde2EPB3,7,10,77,,,
4,2,5,ALEsKOs01,140812_11_OxicEvo04gndEvo02EPEcoliGlcM9_Filtrate-1,OxicEvo04gndEvo02EPEcoliGlc_Filtrate-1,OxicEvo04gndEvo02EPEcoliGlc,140812,8/12/2014 14:13,11,OxicEvo04gndEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo02_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde2EPF1,7,10,78,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,OxicEvo04gndEvo03EPEcoliGlc_Broth-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:32,11,OxicEvo04gndEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde3EPB1,7,10,79,,,
4,2,5,ALEsKOs01,140813_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,OxicEvo04gndEvo03EPEcoliGlc_Broth-2,OxicEvo04gndEvo03EPEcoliGlc,140813,8/13/2014 14:24,11,OxicEvo04gndEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde3EPB2,7,10,80,,,
4,2,5,ALEsKOs01,140813_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,OxicEvo04gndEvo03EPEcoliGlc_Broth-3,OxicEvo04gndEvo03EPEcoliGlc,140813,8/13/2014 14:24,11,OxicEvo04gndEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde3EPB3,7,10,81,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-4,OxicEvo04gndEvo03EPEcoliGlc_Broth-4,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:32,11,OxicEvo04gndEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,4,,0.025,mL,0.25,mL,,4,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde3EPB4,7,11,1,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-5,OxicEvo04gndEvo03EPEcoliGlc_Broth-5,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:32,11,OxicEvo04gndEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Broth,5,,0.025,mL,0.25,mL,,5,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde3EPB5,7,11,2,,,
4,2,5,ALEsKOs01,140814_11_OxicEvo04gndEvo03EPEcoliGlcM9_Filtrate-1,OxicEvo04gndEvo03EPEcoliGlc_Filtrate-1,OxicEvo04gndEvo03EPEcoliGlc,140814,8/14/2014 15:32,11,OxicEvo04gndEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_gnd_kan_Evo03_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,gnde3EPF1,7,11,3,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo01EPEcoliGlc_Broth-1,OxicEvo04pgiEvo01EPEcoliGlc,140728,7/28/2014 14:47,11,OxicEvo04pgiEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo01_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie1EPB1,7,11,4,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo01EPEcoliGlc_Broth-2,OxicEvo04pgiEvo01EPEcoliGlc,140728,7/28/2014 14:47,11,OxicEvo04pgiEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo01_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie1EPB2,7,11,5,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo01EPEcoliGlc_Broth-3,OxicEvo04pgiEvo01EPEcoliGlc,140728,7/28/2014 14:47,11,OxicEvo04pgiEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo01_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie1EPB3,7,11,6,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo01EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo01EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo01EPEcoliGlc,140728,7/28/2014 14:47,11,OxicEvo04pgiEvo01EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo01_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie1EPF1,7,11,7,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo02EPEcoliGlc_Broth-1,OxicEvo04pgiEvo02EPEcoliGlc,140728,7/28/2014 17:50,11,OxicEvo04pgiEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie2EPB1,7,11,8,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo02EPEcoliGlc_Broth-2,OxicEvo04pgiEvo02EPEcoliGlc,140728,7/28/2014 17:50,11,OxicEvo04pgiEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie2EPB2,7,11,9,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo02EPEcoliGlc_Broth-3,OxicEvo04pgiEvo02EPEcoliGlc,140728,7/28/2014 17:50,11,OxicEvo04pgiEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie2EPB3,7,11,10,,,
4,2,5,ALEsKOs01,140728_11_OxicEvo04pgiEvo02EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo02EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo02EPEcoliGlc,140728,7/28/2014 17:50,11,OxicEvo04pgiEvo02EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo02_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie2EPF1,7,11,11,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo03EPEcoliGlc_Broth-1,OxicEvo04pgiEvo03EPEcoliGlc,140730,7/30/2014 15:16,11,OxicEvo04pgiEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo03_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie3EPB1,7,11,12,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-2,OxicEvo04pgiEvo03EPEcoliGlc_Broth-2,OxicEvo04pgiEvo03EPEcoliGlc,140730,7/30/2014 15:16,11,OxicEvo04pgiEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo03_Endpoint,Broth,2,,0.025,mL,0.25,mL,,2,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,2,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie3EPB2,7,11,13,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo03EPEcoliGlcM9_Broth-3,OxicEvo04pgiEvo03EPEcoliGlc_Broth-3,OxicEvo04pgiEvo03EPEcoliGlc,140730,7/30/2014 15:16,11,OxicEvo04pgiEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo03_Endpoint,Broth,3,,0.025,mL,0.25,mL,,3,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie3EPB3,7,11,14,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo03EPEcoliGlcM9_Filtrate-1,OxicEvo04pgiEvo03EPEcoliGlc_Filtrate-1,OxicEvo04pgiEvo03EPEcoliGlc,140730,7/30/2014 15:16,11,OxicEvo04pgiEvo03EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo03_Endpoint,Filtrate,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie3EPF1,7,11,15,,,
4,2,5,ALEsKOs01,140730_11_OxicEvo04pgiEvo04EPEcoliGlcM9_Broth-1,OxicEvo04pgiEvo04EPEcoliGlc_Broth-1,OxicEvo04pgiEvo04EPEcoliGlc,140730,7/30/2014 16:21,11,OxicEvo04pgiEvo04EPEcoliGlcM9,Aqueous acidic acetonitrile filtration,ALEWtEvo04_pgi_kan_Evo04_Endpoint,Broth,1,,0.025,mL,0.25,mL,,1,FALSE,Batch,Aerobic E. coli; Grown and sampled from shake flasks in a water bath at 37C,Glucose M9 minimal media,,TRUE,37,,,,,,,1,1,,,,cells*L-1,g*L-1,mL,mg,mg,1,0.45,,140718_McCloskey2013,141220,Unknown,pgie4EPB1,7,11,16,,,
